order_date,category,price
2022-08-25,Tea,48.03
2023-01-28,Cake,32.54
2020-09-28,Pizza,30.72
2021-02-06,Pizza,26.42
2024-05-01,Cold Drinks,10.62
2025-02-06,Pizza,7.58
2022-09-06,Cold Drinks,45.88
2021-08-15,Cold Drinks,31.11
2024-05-24,Merchandise,14.85
2020-04-06,Cake,29.23
2020-01-18,Pizza,43.43
2023-03-19,Snacks,14.52
2025-03-26,Cold Drinks,19.66
2023-04-23,Pizza,22.84
2022-02-26,Tea,34.86
2020-08-26,Merchandise,17.89
2024-09-12,Cold Drinks,38.27
2021-05-26,Cold Drinks,7.86
2023-08-25,Merchandise,17.42
2025-01-05,Cake,15.54
2024-05-02,Cold Drinks,16.13
2024-06-18,Tea,25.52
2021-10-21,Coffee,48.3
2024-08-14,Cake,11.47
2021-04-09,Coffee,28.42
2020-03-25,Cake,36.39
2022-08-14,Pizza,46.82
2021-10-03,Cake,17.25
2025-01-17,Coffee,8.59
2022-07-03,Tea,42.28
2021-05-15,Tea,25.85
2021-02-01,Snacks,23.02
2024-06-19,Cold Drinks,10.94
2023-10-07,Cold Drinks,45.75
2020-02-27,Merchandise,21.2
2023-06-04,Merchandise,43.88
2020-04-16,Coffee,41.35
2021-02-17,Snacks,43.3
2021-01-15,Tea,9.75
2023-09-07,Cold Drinks,18.36
2021-10-26,Cold Drinks,43.57
2022-04-29,Cake,5.08
2023-03-10,Coffee,41.13
2020-04-18,Cake,24.31
2021-06-08,Cold Drinks,30.68
2024-01-20,Merchandise,38.46
2023-05-18,Coffee,5.93
2021-05-14,Tea,6.89
2023-09-21,Coffee,10.47
2024-07-05,Cake,30.3
2020-02-27,Cold Drinks,27.34
2020-11-21,Cold Drinks,15.08
2022-01-16,Merchandise,26.37
2023-01-10,Cake,35.46
2022-02-01,Pizza,36.87
2024-04-16,Coffee,21.78
2023-09-15,Cake,37.36
2023-01-27,Merchandise,30.52
2020-05-05,Pizza,30.3
2021-05-08,Tea,43.39
2020-04-09,Snacks,27.53
2025-03-22,Cold Drinks,46.55
2020-01-22,Coffee,9.67
2022-02-02,Cold Drinks,33.18
2021-08-12,Cold Drinks,24.43
2021-06-07,Pizza,46.41
2021-11-21,Snacks,35.63
2023-09-14,Cake,44.16
2023-10-18,Coffee,37.59
2022-11-02,Coffee,47.03
2023-04-01,Merchandise,33.27
2024-05-24,Snacks,30.68
2025-01-05,Pizza,35.02
2021-08-07,Tea,5.43
2024-06-06,Tea,46.05
2020-08-06,Coffee,40.1
2023-10-10,Merchandise,12.92
2025-01-07,Coffee,38.14
2021-05-02,Tea,48.52
2021-06-11,Pizza,6.1
2023-03-07,Cold Drinks,30.4
2020-09-08,Snacks,6.27
2021-05-16,Tea,6.75
2023-09-11,Tea,43.82
2024-01-25,Merchandise,46.69
2021-02-12,Cake,39.78
2021-02-22,Merchandise,17.79
2022-09-20,Coffee,16.55
2023-07-11,Cake,16.05
2022-02-10,Merchandise,26.62
2023-08-27,Coffee,34.63
2023-02-07,Snacks,21.59
2020-06-19,Pizza,32.38
2020-08-22,Tea,35.31
2024-03-20,Merchandise,6.54
2025-01-14,Cold Drinks,38.5
2023-08-23,Merchandise,12.9
2024-09-08,Snacks,25.7
2022-11-21,Cake,19.5
2020-11-12,Merchandise,32.99
2023-05-07,Tea,25.29
2024-06-19,Cold Drinks,30.36
2021-11-07,Snacks,42.49
2020-05-20,Tea,32.9
2022-09-18,Merchandise,17.32
2024-04-29,Coffee,35.32
2021-02-28,Merchandise,19.92
2021-02-22,Tea,11.6
2025-02-14,Coffee,29.44
2023-06-29,Pizza,9.23
2023-01-28,Coffee,15.51
2024-08-03,Snacks,28.76
2020-12-15,Tea,44.84
2023-05-30,Tea,16.09
2020-03-09,Tea,5.57
2025-01-12,Coffee,37.6
2024-07-01,Coffee,20.74
2022-07-18,Tea,12.33
2020-12-24,Cold Drinks,31.53
2023-04-17,Tea,24.6
2021-08-13,Snacks,40.87
2025-01-16,Merchandise,36.14
2023-06-09,Cake,12.79
2024-08-06,Cold Drinks,29.41
2020-08-29,Merchandise,14.84
2024-07-10,Snacks,11.91
2022-06-15,Merchandise,8.17
2023-02-01,Cold Drinks,49.91
2021-08-02,Snacks,8.33
2022-07-02,Coffee,16.72
2021-06-07,Tea,19.36
2021-07-23,Tea,38.17
2021-06-17,Coffee,8.55
2022-11-10,Coffee,48.74
2024-02-06,Snacks,13.26
2022-09-10,Coffee,39.1
2024-03-13,Cake,39.22
2022-04-14,Merchandise,22.92
2023-10-21,Cake,22.02
2021-01-29,Tea,47.51
2023-10-02,Cake,19.87
2022-03-08,Snacks,7.24
2023-06-22,Cake,35.43
2022-03-19,Cold Drinks,41.5
2020-10-10,Cold Drinks,45.96
2020-11-30,Pizza,15.92
2022-10-13,Snacks,42.52
2021-01-06,Tea,48.91
2022-05-18,Tea,24.92
2020-06-07,Merchandise,44.74
2023-08-11,Pizza,6.13
2024-10-25,Merchandise,23.5
2022-09-18,Tea,31.15
2020-02-06,Coffee,5.99
2022-09-29,Snacks,35.41
2023-03-23,Snacks,29.65
2024-11-09,Tea,28.38
2020-11-12,Coffee,34.08
2023-03-09,Cake,43.65
2021-05-19,Cold Drinks,40.5
2022-11-28,Cake,34.91
2021-01-19,Coffee,11.83
2023-12-24,Tea,6.95
2025-04-09,Pizza,25.83
2020-11-30,Pizza,6.9
2022-03-20,Snacks,48.08
2023-07-18,Pizza,21.25
2024-11-24,Cake,5.14
2023-09-25,Coffee,31.77
2024-11-22,Tea,5.88
2024-05-24,Coffee,37.57
2021-10-08,Snacks,33.99
2025-02-25,Cold Drinks,6.38
2022-06-24,Merchandise,40.07
2020-07-06,Pizza,38.15
2021-11-03,Snacks,16.5
2020-11-18,Tea,34.63
2021-03-23,Cold Drinks,24.99
2023-01-16,Cold Drinks,46.51
2023-07-08,Pizza,46.51
2023-11-23,Merchandise,7.07
2021-09-22,Merchandise,39.71
2024-07-20,Merchandise,9.18
2024-10-11,Coffee,14.94
2021-01-23,Tea,39.21
2020-01-12,Merchandise,16.46
2024-01-22,Snacks,39.18
2020-09-28,Merchandise,18.29
2025-02-27,Pizza,24.57
2023-08-18,Tea,22.47
2020-03-08,Snacks,49.81
2020-02-23,Coffee,28.89
2023-11-19,Pizza,48.95
2023-05-06,Snacks,48.42
2021-04-07,Snacks,12.94
2024-05-01,Tea,43
2023-03-08,Tea,21.61
2024-10-25,Cake,9.59
2022-05-09,Cold Drinks,33.31
2023-01-23,Pizza,26.1
2021-12-28,Tea,7.2
2020-03-05,Tea,42.84
2020-04-24,Tea,37.86
2022-06-07,Snacks,25.32
2023-01-28,Pizza,10.17
2023-01-09,Tea,30.65
2022-07-14,Cold Drinks,17.3
2022-03-22,Snacks,39.25
2024-10-22,Cake,5.12
2022-05-29,Pizza,26.42
2023-02-09,Snacks,43.91
2021-12-29,Pizza,17.06
2023-02-26,Tea,26.79
2021-10-30,Cold Drinks,28.11
2023-01-18,Pizza,39.13
2025-03-05,Cake,42.76
2024-08-30,Merchandise,9.58
2023-12-31,Cold Drinks,25.47
2020-02-01,Cake,12.6
2021-10-21,Cake,5.18
2024-07-12,Tea,15.68
2020-01-03,Pizza,12.47
2023-05-21,Snacks,28.15
2021-09-09,Cake,34.68
2024-12-14,Cold Drinks,49.59
2023-02-10,Merchandise,41.05
2023-09-14,Snacks,24.55
2020-09-17,Merchandise,25.17
2020-04-18,Merchandise,7.76
2022-09-29,Snacks,28.99
2023-04-06,Cake,38.86
2023-04-07,Tea,32.67
2022-07-06,Pizza,33.57
2024-03-30,Tea,23.75
2021-07-16,Snacks,25.45
2020-11-13,Tea,34.82
2020-07-20,Coffee,37.21
2024-05-06,Pizza,38.21
2025-04-09,Cake,40.06
2021-07-10,Merchandise,40.74
2020-08-30,Coffee,18.23
2023-11-16,Pizza,11.79
2024-09-18,Merchandise,40.26
2024-08-24,Snacks,32.35
2020-11-17,Coffee,22.91
2022-08-12,Merchandise,6.49
2025-01-29,Snacks,14.92
2023-08-11,Coffee,34.93
2023-04-16,Tea,22.73
2025-04-06,Tea,40.81
2024-03-17,Pizza,47.99
2022-08-25,Cold Drinks,21.23
2020-02-04,Pizza,19.42
2022-11-26,Pizza,18.36
2021-06-08,Coffee,5.87
2021-08-17,Snacks,33.56
2024-08-29,Snacks,20.73
2024-03-13,Coffee,27.56
2024-12-28,Tea,44.35
2022-05-06,Snacks,29.47
2022-03-02,Snacks,33.72
2022-02-04,Merchandise,26.13
2020-02-25,Cake,45
2024-09-21,Tea,16.33
2024-05-03,Coffee,33.15
2024-10-24,Merchandise,9.6
2022-12-27,Snacks,47.1
2021-06-13,Coffee,10.14
2020-12-09,Coffee,14.53
2022-09-20,Merchandise,11.18
2024-01-03,Tea,10.82
2025-01-30,Tea,43.4
2022-12-17,Merchandise,21.31
2023-01-31,Pizza,16.11
2022-11-20,Coffee,14.64
2022-10-27,Tea,30.78
2021-11-15,Pizza,46.7
2025-03-03,Snacks,36.7
2022-04-08,Cake,26.7
2021-09-20,Coffee,8.83
2021-11-16,Snacks,21.73
2024-05-10,Coffee,31.36
2022-07-04,Cold Drinks,6.68
2023-04-18,Coffee,10.79
2025-01-04,Pizza,34.36
2020-04-13,Snacks,25
2020-10-07,Tea,29.44
2021-06-30,Merchandise,5.94
2022-02-16,Cake,12.86
2024-08-23,Pizza,45.86
2023-06-27,Merchandise,9.02
2024-11-17,Tea,14.45
2023-12-03,Cold Drinks,47.43
2024-04-24,Merchandise,32.74
2023-01-11,Snacks,38.68
2021-02-23,Tea,34.29
2022-07-04,Merchandise,23.48
2021-05-12,Tea,49.44
2022-11-08,Pizza,17.47
2020-03-10,Coffee,10.56
2021-05-25,Tea,31.59
2024-12-21,Cold Drinks,21.97
2020-01-01,Merchandise,18.03
2022-08-08,Snacks,9.21
2022-06-04,Pizza,9.04
2024-06-29,Snacks,14.69
2024-02-08,Snacks,21.08
2024-03-11,Tea,43.37
2024-09-01,Merchandise,32.48
2023-07-22,Merchandise,11.28
2020-10-25,Merchandise,49.39
2025-02-21,Cake,6.93
2025-02-25,Pizza,13.89
2023-08-14,Cold Drinks,21.87
2021-11-23,Merchandise,9.06
2020-03-12,Cake,31.79
2021-06-04,Merchandise,18.97
2024-10-28,Merchandise,13.14
2022-11-30,Pizza,48.16
2025-03-24,Snacks,36.46
2022-05-29,Merchandise,13.77
2022-04-12,Merchandise,42.29
2022-11-29,Pizza,23.74
2021-10-18,Cold Drinks,48.57
2021-07-27,Tea,26.74
2021-01-31,Merchandise,13.54
2020-06-24,Cake,13.01
2024-08-09,Cake,27.21
2022-01-26,Merchandise,40.32
2022-01-02,Pizza,39.83
2024-07-28,Tea,8.58
2020-01-07,Coffee,35.07
2021-04-15,Cold Drinks,7.52
2021-04-03,Coffee,38.65
2022-08-14,Pizza,11.27
2023-06-05,Tea,38.82
2024-03-15,Tea,35.1
2021-08-09,Tea,34.52
2022-10-04,Tea,42.92
2020-09-11,Merchandise,22.68
2024-06-10,Cake,11.94
2024-01-19,Cold Drinks,11.05
2020-06-18,Cake,19.5
2020-08-24,Pizza,26.91
2020-08-10,Cold Drinks,22.3
2023-08-01,Pizza,43.82
2022-09-23,Cake,24.43
2024-08-03,Tea,34.58
2021-07-30,Cold Drinks,36.05
2024-06-22,Coffee,8.99
2023-10-30,Cold Drinks,33.45
2024-03-08,Merchandise,48.95
2020-07-14,Coffee,32.42
2023-01-26,Tea,46.86
2023-06-15,Pizza,7.52
2020-02-24,Merchandise,27.8
2023-03-21,Pizza,47.86
2020-09-11,Cold Drinks,8.97
2023-10-28,Merchandise,28.96
2023-04-17,Coffee,42.83
2022-12-17,Cake,8.46
2021-04-10,Cake,47.03
2022-05-27,Merchandise,9.08
2023-11-15,Coffee,11.31
2025-02-18,Snacks,8.24
2020-03-09,Cold Drinks,43.61
2023-05-29,Cake,34.44
2020-05-16,Snacks,43.02
2022-02-16,Cake,18.47
2022-09-09,Coffee,19.76
2022-09-04,Cold Drinks,12.28
2021-03-04,Cake,36.21
2020-04-21,Snacks,22.82
2024-02-20,Coffee,38.31
2024-06-10,Snacks,22.79
2020-10-04,Pizza,23.59
2022-01-20,Merchandise,22.1
2020-05-26,Snacks,7.59
2020-05-02,Merchandise,24.12
2025-02-15,Coffee,41.1
2021-07-20,Merchandise,19.87
2022-03-25,Pizza,31.09
2024-08-11,Coffee,36.2
2022-09-22,Cold Drinks,45.46
2022-06-16,Tea,34.91
2020-11-24,Cake,42.82
2024-03-04,Snacks,36.57
2023-10-04,Cake,10.39
2023-03-12,Snacks,35.1
2024-10-01,Pizza,45.72
2022-11-12,Tea,8.82
2020-05-05,Merchandise,17.12
2021-01-11,Coffee,34.5
2022-04-30,Cold Drinks,32.97
2024-05-22,Merchandise,47.86
2024-01-17,Cake,15.96
2020-06-12,Tea,48.03
2021-12-26,Cold Drinks,38.16
2024-05-14,Tea,43.09
2020-03-06,Cake,5.5
2020-09-29,Merchandise,26.71
2024-08-09,Cake,28.94
2022-06-05,Snacks,23.42
2022-11-24,Pizza,31.29
2025-03-26,Merchandise,9.25
2020-09-04,Coffee,8.74
2023-09-19,Snacks,45.11
2023-07-26,Cold Drinks,19.74
2020-11-05,Coffee,14.66
2024-02-05,Cold Drinks,27.41
2021-02-05,Coffee,7.62
2020-07-15,Cake,5.99
2023-08-22,Merchandise,11.36
2022-04-29,Merchandise,27.2
2024-08-20,Coffee,12.4
2024-06-19,Pizza,13.19
2020-04-11,Snacks,32.74
2020-07-17,Cake,39.06
2024-04-08,Tea,26.56
2025-04-13,Cake,30.61
2024-08-28,Tea,27.62
2021-09-08,Tea,22.26
2021-04-04,Pizza,18.8
2023-10-05,Snacks,35.17
2023-05-29,Merchandise,34.19
2021-07-24,Cake,39.69
2021-07-06,Cake,30.82
2022-12-20,Coffee,41.83
2022-04-09,Cake,23.74
2025-01-10,Cake,49.14
2024-03-21,Snacks,28.72
2020-04-03,Cold Drinks,49.49
2020-02-19,Coffee,19.29
2021-01-03,Merchandise,22.11
2023-11-02,Cake,18.07
2023-01-21,Coffee,34.77
2023-12-26,Tea,21.69
2020-03-19,Coffee,31.32
2025-03-27,Cold Drinks,32.76
2023-08-16,Pizza,49.11
2020-02-07,Cold Drinks,20.29
2021-10-06,Tea,24.96
2020-02-28,Snacks,48.17
2024-12-22,Pizza,30.66
2022-12-22,Pizza,15.28
2021-01-25,Merchandise,35.13
2022-02-24,Pizza,13.95
2023-12-04,Cold Drinks,11.72
2021-07-22,Cold Drinks,37.19
2023-04-10,Pizza,31.49
2021-02-07,Cold Drinks,27.19
2022-05-11,Pizza,7.61
2023-11-19,Coffee,44.22
2021-02-22,Coffee,27.2
2024-06-19,Tea,25.28
2021-02-03,Coffee,40
2020-11-07,Tea,28.54
2024-12-27,Merchandise,10.43
2023-03-11,Tea,28.43
2021-07-16,Coffee,10.39
2025-04-11,Cold Drinks,31.66
2023-05-10,Cold Drinks,47.4
2021-09-22,Pizza,31.04
2025-02-08,Tea,16.35
2024-07-11,Tea,30.7
2020-02-25,Cold Drinks,22.55
2023-12-24,Cake,10.08
2020-03-27,Pizza,6.22
2022-10-24,Cold Drinks,25.06
2020-03-16,Snacks,6.53
2022-05-15,Pizza,48.13
2024-06-11,Cake,30.41
2022-06-02,Cold Drinks,32.97
2022-12-15,Snacks,11.54
2022-11-10,Pizza,22.09
2021-08-27,Cold Drinks,16.39
2021-08-27,Cold Drinks,13.08
2024-10-10,Coffee,6.41
2020-07-12,Pizza,49.68
2023-05-09,Pizza,22.6
2021-10-10,Tea,29.48
2023-03-15,Cake,7.71
2022-08-09,Pizza,9.02
2021-03-24,Tea,9.68
2020-07-28,Coffee,39.19
2023-03-23,Merchandise,19.7
2020-02-12,Tea,45.33
2024-01-17,Tea,11.17
2022-08-08,Tea,31.74
2020-07-13,Coffee,24.73
2023-09-13,Cold Drinks,27.36
2025-01-15,Tea,37.73
2024-11-20,Tea,8.34
2021-06-24,Snacks,40.94
2020-08-18,Pizza,17.3
2024-06-22,Cake,28.75
2022-05-08,Tea,19.03
2024-08-09,Tea,17.14
2020-03-10,Tea,15.16
2023-05-12,Cake,19.03
2020-01-27,Cake,33.58
2020-06-16,Cake,19.92
2023-10-27,Pizza,42.22
2021-01-02,Snacks,43.48
2024-08-11,Coffee,22.97
2020-12-17,Coffee,45.05
2020-11-20,Pizza,21.44
2023-07-06,Coffee,17.63
2021-08-30,Tea,37.23
2021-03-05,Pizza,49.16
2020-04-29,Cold Drinks,16.22
2021-04-04,Cake,27.93
2023-09-04,Cake,34.71
2024-11-02,Merchandise,32.09
2021-08-23,Cold Drinks,13.18
2024-01-22,Pizza,39.15
2021-07-02,Merchandise,16.48
2022-10-14,Cold Drinks,23.09
2022-11-23,Tea,26.01
2022-06-16,Cake,20.52
2023-10-12,Cold Drinks,38.27
2025-02-04,Pizza,20.62
2022-08-03,Merchandise,12.02
2021-11-21,Cake,49.98
2020-08-07,Tea,25.6
2021-01-21,Merchandise,22.89
2023-07-17,Cake,6.98
2023-08-20,Merchandise,32.79
2021-11-12,Merchandise,25.04
2021-03-29,Merchandise,30.16
2023-11-23,Cake,17.01
2023-01-01,Cold Drinks,46.96
2022-12-06,Tea,43.25
2021-09-29,Tea,11.37
2021-08-31,Merchandise,39.08
2024-12-21,Coffee,26.25
2023-12-26,Pizza,32.16
2020-09-05,Cake,12.2
2023-02-17,Pizza,42.16
2023-08-27,Snacks,43.22
2021-10-04,Tea,46.45
2023-03-12,Tea,30.74
2021-03-23,Cake,12.91
2024-03-30,Cold Drinks,38.06
2021-05-28,Merchandise,26.31
2021-04-25,Cold Drinks,13.68
2022-03-03,Cold Drinks,44.8
2021-01-30,Cold Drinks,17.23
2021-10-16,Cold Drinks,16.64
2023-08-13,Cold Drinks,11.06
2023-06-13,Merchandise,45.59
2020-02-08,Snacks,17.63
2024-08-21,Coffee,15.73
2024-05-25,Snacks,39.31
2024-10-11,Snacks,34.39
2024-08-11,Pizza,37.7
2021-09-09,Snacks,33.57
2024-02-13,Cold Drinks,28.47
2025-01-12,Cake,5.36
2023-03-02,Merchandise,12.82
2021-10-13,Snacks,14.72
2021-12-19,Merchandise,24.76
2020-06-04,Snacks,33.9
2021-03-14,Tea,46.67
2023-07-24,Coffee,28.8
2021-09-18,Merchandise,45.42
2023-08-07,Tea,7.98
2021-06-08,Cold Drinks,23.23
2020-05-30,Coffee,41.94
2023-08-26,Merchandise,34.86
2024-05-04,Cake,18.53
2025-03-28,Coffee,27.61
2024-11-12,Snacks,5.92
2023-11-18,Pizza,8.39
2024-02-21,Pizza,33.08
2020-10-13,Cold Drinks,11.63
2020-04-14,Cake,17.54
2022-09-02,Pizza,20.37
2023-01-06,Snacks,47.48
2021-05-23,Cold Drinks,15.05
2024-12-05,Cake,33.86
2025-01-21,Cake,16.49
2023-01-10,Pizza,11.25
2024-12-23,Coffee,41.36
2021-07-16,Cake,10.73
2020-05-28,Cake,31.84
2022-03-17,Pizza,44.39
2024-07-30,Merchandise,31.6
2024-04-21,Tea,15.31
2022-07-25,Coffee,13.9
2024-05-16,Tea,6.2
2024-12-25,Cold Drinks,41.04
2020-10-03,Cake,6.26
2021-10-03,Cake,42.01
2020-09-20,Coffee,23.16
2023-10-09,Coffee,45.12
2021-05-16,Tea,23.69
2024-09-11,Coffee,49.88
2020-02-06,Cold Drinks,39.23
2022-06-22,Coffee,45.88
2025-03-28,Cake,25.13
2025-01-18,Snacks,11.5
2024-08-13,Tea,38.1
2021-02-24,Pizza,47.7
2024-09-17,Tea,11.09
2024-11-03,Cake,5.24
2021-07-26,Coffee,7
2020-10-13,Snacks,15.36
2024-12-24,Coffee,34.95
2020-03-14,Cake,17.86
2020-09-16,Pizza,14.56
2024-05-11,Cake,34.25
2022-10-15,Coffee,13.35
2023-09-19,Cold Drinks,20.19
2020-04-04,Coffee,49.98
2020-06-09,Pizza,24.68
2023-04-25,Pizza,40.94
2024-02-12,Merchandise,28.88
2023-02-27,Cake,14.77
2022-06-27,Merchandise,36.22
2022-08-22,Tea,16.44
2021-08-22,Tea,39.35
2020-06-30,Coffee,6.12
2023-07-28,Pizza,49.42
2023-08-07,Snacks,45.78
2024-01-15,Coffee,33.67
2020-10-15,Merchandise,27.45
2023-02-09,Cold Drinks,22.8
2021-09-19,Snacks,21.08
2024-02-09,Cake,45.61
2020-02-07,Snacks,8.91
2022-09-29,Coffee,9.01
2025-03-03,Cold Drinks,29.89
2024-10-25,Snacks,9.26
2020-02-25,Snacks,46.4
2024-06-10,Tea,17.24
2024-06-25,Cold Drinks,46.32
2023-07-07,Cold Drinks,48.38
2020-03-26,Tea,38.82
2022-04-09,Merchandise,10.33
2022-06-29,Coffee,39.64
2021-05-06,Cold Drinks,32.62
2025-03-30,Cold Drinks,48.1
2022-08-15,Cake,15.52
2020-10-29,Tea,21.22
2023-02-09,Cake,16.09
2023-10-26,Cake,24.91
2023-08-20,Pizza,11.85
2023-06-21,Coffee,26.9
2025-01-05,Tea,7.56
2024-05-15,Pizza,10.76
2024-02-03,Cake,21.47
2020-04-23,Snacks,33.38
2022-05-11,Pizza,48.06
2024-02-02,Snacks,5.49
2023-03-21,Cold Drinks,33.26
2023-04-19,Coffee,38.01
2024-04-15,Cold Drinks,43.98
2020-08-01,Cold Drinks,18.95
2020-07-10,Merchandise,12.49
2023-10-06,Coffee,38.29
2022-05-03,Pizza,6.84
2021-04-03,Merchandise,25.79
2021-05-04,Cake,27.86
2021-12-27,Tea,30.81
2022-06-08,Pizza,6.29
2023-04-11,Merchandise,44.92
2021-09-05,Cold Drinks,10.23
2024-08-31,Tea,6.2
2020-10-03,Snacks,25.93
2020-07-24,Cold Drinks,42.53
2023-08-17,Coffee,10.05
2024-02-16,Cake,6.65
2023-04-01,Pizza,18.71
2020-10-31,Cake,47.13
2021-10-25,Cold Drinks,46.72
2020-02-03,Snacks,48.68
2021-07-16,Cold Drinks,16.69
2023-07-19,Coffee,28.04
2022-05-30,Pizza,39.64
2021-05-21,Pizza,24.5
2020-01-29,Merchandise,28.1
2022-02-16,Tea,7.64
2020-09-21,Tea,9.36
2025-02-15,Tea,40.37
2023-09-27,Cake,18.84
2022-03-04,Coffee,6.96
2022-07-02,Tea,17.97
2020-03-05,Merchandise,18.27
2023-08-12,Coffee,36.96
2020-03-12,Pizza,45.69
2024-05-05,Snacks,5.23
2020-09-14,Merchandise,20.32
2021-09-01,Pizza,36.1
2022-10-10,Pizza,14.19
2020-06-04,Snacks,33.1
2024-01-31,Coffee,5.33
2025-01-30,Coffee,48.06
2023-11-17,Tea,14.17
2020-11-15,Merchandise,23.67
2021-01-11,Merchandise,19.42
2023-04-06,Tea,8.28
2024-11-17,Tea,38.49
2022-12-15,Merchandise,30.45
2020-10-08,Cold Drinks,31.74
2024-05-23,Pizza,47.58
2025-01-24,Snacks,45.28
2023-05-25,Cake,47.37
2020-04-23,Snacks,14.84
2021-06-18,Coffee,38.59
2024-08-17,Pizza,28.89
2020-05-02,Snacks,18.04
2023-04-27,Tea,16.14
2021-09-17,Snacks,24.54
2021-06-17,Cold Drinks,22.16
2023-06-03,Cake,13.1
2023-02-27,Tea,43.01
2022-05-28,Cake,44.5
2023-02-04,Snacks,25.04
2020-02-02,Coffee,41.41
2024-08-23,Cold Drinks,43.76
2023-09-11,Merchandise,37.53
2021-03-24,Tea,35.76
2023-07-27,Snacks,44.71
2020-04-15,Merchandise,9.25
2023-02-08,Cake,29.03
2023-03-15,Coffee,6.65
2021-05-11,Cold Drinks,46.67
2021-01-09,Coffee,41.25
2020-04-08,Merchandise,29.9
2024-09-30,Snacks,8.08
2025-02-09,Cold Drinks,49.39
2021-08-23,Cold Drinks,40.56
2021-05-29,Snacks,16.27
2022-03-14,Pizza,33.71
2023-04-08,Merchandise,9.59
2021-08-22,Merchandise,19.28
2024-05-04,Cold Drinks,46.55
2023-06-01,Cake,30.13
2024-12-01,Snacks,8.95
2020-03-17,Cold Drinks,36
2023-07-21,Merchandise,19.24
2024-04-11,Coffee,41.96
2022-02-16,Cold Drinks,24.1
2021-11-22,Tea,20.65
2020-06-22,Tea,14.85
2021-04-30,Pizza,27.77
2020-05-13,Cake,25.17
2023-09-17,Coffee,18.83
2025-03-13,Cold Drinks,12.39
2021-03-06,Coffee,38.75
2023-06-16,Cold Drinks,17.12
2023-09-26,Coffee,46.74
2023-06-03,Tea,31.7
2024-05-25,Cold Drinks,26.23
2021-10-21,Cake,15.11
2022-10-06,Pizza,19.05
2020-07-17,Coffee,25.11
2021-03-23,Snacks,13.58
2020-12-10,Cake,39.32
2022-01-28,Cold Drinks,48.03
2023-09-20,Cold Drinks,17.38
2022-01-18,Cold Drinks,13.74
2022-03-10,Pizza,18.95
2023-07-11,Cold Drinks,22.87
2020-03-28,Snacks,9.27
2021-05-01,Pizza,45.63
2023-01-26,Coffee,10.89
2022-04-04,Cold Drinks,15.94
2024-07-26,Coffee,23.64
2020-08-30,Cake,41.35
2021-09-19,Snacks,18.19
2021-02-04,Cake,47.35
2024-01-01,Coffee,37.71
2020-12-25,Coffee,6.79
2020-09-29,Cold Drinks,27.67
2021-01-29,Coffee,12.3
2023-01-09,Coffee,39.4
2024-09-22,Snacks,26.06
2024-06-06,Merchandise,17.14
2020-01-27,Coffee,34.09
2021-02-23,Tea,34.94
2025-01-05,Tea,21.02
2022-01-28,Cold Drinks,13.49
2020-11-09,Pizza,21.24
2022-04-10,Snacks,36.79
2022-11-02,Tea,45.78
2024-05-15,Snacks,25.9
2021-03-15,Pizza,6.38
2020-11-19,Cold Drinks,30.04
2024-09-22,Cake,5.89
2023-07-18,Merchandise,20.19
2024-08-24,Cake,38.24
2025-02-08,Tea,47.81
2023-05-13,Cake,23.41
2024-09-24,Cake,13.86
2023-01-09,Coffee,15.24
2025-01-29,Coffee,17.32
2023-09-26,Cold Drinks,46.84
2022-05-18,Snacks,11.47
2021-01-11,Coffee,49.1
2021-04-27,Cake,46.57
2024-08-03,Coffee,12.55
2024-06-30,Cold Drinks,43
2023-07-07,Tea,14.44
2024-09-24,Pizza,21.26
2024-02-27,Tea,13.74
2024-10-01,Snacks,28.35
2023-12-26,Merchandise,48.35
2021-12-14,Tea,14.25
2020-04-03,Cold Drinks,9.46
2020-05-10,Coffee,11.91
2022-01-02,Merchandise,7.53
2023-07-13,Merchandise,26.93
2023-01-03,Cold Drinks,22.11
2022-09-12,Merchandise,49.67
2024-03-11,Merchandise,41.39
2020-04-25,Coffee,38.24
2023-08-19,Tea,39.45
2022-04-06,Merchandise,38.39
2021-04-10,Coffee,20.9
2025-01-21,Merchandise,7.16
2023-05-08,Cake,6.64
2021-10-19,Cake,42.94
2022-11-09,Tea,30.27
2022-01-19,Merchandise,20.82
2020-01-04,Cake,42.67
2020-04-09,Pizza,21.41
2023-11-28,Cake,30.08
2022-04-19,Cake,45.17
2021-12-10,Snacks,36.04
2021-12-14,Cold Drinks,17.04
2021-05-01,Merchandise,32.31
2020-01-20,Cake,46.14
2021-06-15,Cold Drinks,29.95
2023-05-26,Pizza,39.56
2020-10-06,Cold Drinks,49.99
2021-07-13,Merchandise,11.21
2020-01-24,Coffee,42.69
2023-08-22,Cake,44.96
2024-10-03,Coffee,17.52
2024-12-31,Cold Drinks,35.1
2020-03-06,Cake,22.54
2021-03-31,Tea,40.06
2021-11-13,Cold Drinks,12.07
2020-11-03,Cake,14.15
2020-12-23,Tea,45.59
2020-04-05,Snacks,8.68
2022-01-21,Merchandise,36.44
2025-01-05,Pizza,40.81
2020-04-04,Merchandise,13.13
2022-03-27,Pizza,32.08
2021-04-13,Coffee,37.62
2021-08-28,Snacks,48.46
2024-01-27,Coffee,44.04
2020-08-30,Coffee,36.24
2023-06-30,Pizza,48.73
2024-01-04,Cold Drinks,14.78
2024-01-27,Cold Drinks,5.21
