Student ID,Topic,Subtopic,Answer
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
985,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
483,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
1486,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1274,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1274,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
174,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
525,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
405,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
80,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
142,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
176,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
985,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
1518,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
510,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
510,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
1274,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
525,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
219,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
175,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1274,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
509,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
509,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
525,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
71,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
359,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
52,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
175,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
985,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1274,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
64,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
81,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
175,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
510,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
483,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
1486,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1274,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
406,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
509,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
525,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
525,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
525,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
405,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
219,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
176,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
177,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
344,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
985,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1486,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1274,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
71,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
1379,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
64,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
359,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
80,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
176,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
204,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
351,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
202,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
203,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
201,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
199,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
175,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
985,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
985,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
510,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
510,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
524,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
197,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
189,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
511,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
1379,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
359,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
359,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
80,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
176,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
177,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
204,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",0
625,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1
689,Optimization,Nonlinear Optimization,0
380,Optimization,Nonlinear Optimization,0
898,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,1
37,Optimization,Nonlinear Optimization,1
689,Optimization,Nonlinear Optimization,1
689,Optimization,Nonlinear Optimization,1
1479,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,0
37,Optimization,Nonlinear Optimization,0
37,Optimization,Nonlinear Optimization,1
165,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
1516,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,0
1557,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
1557,Differential Equations,Differential Equations,0
61,Differential Equations,Differential Equations,0
1557,Differential Equations,Differential Equations,0
1561,Differential Equations,Differential Equations,0
215,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,1
1557,Differential Equations,Differential Equations,1
552,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
1557,Differential Equations,Differential Equations,0
80,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,1
552,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,1
80,Differential Equations,Differential Equations,0
61,Differential Equations,Differential Equations,0
509,Linear Algebra,Eigenvalues and Eigenvectors,0
80,Linear Algebra,Eigenvalues and Eigenvectors,0
411,Linear Algebra,Eigenvalues and Eigenvectors,0
1292,Linear Algebra,Eigenvalues and Eigenvectors,1
1292,Linear Algebra,Eigenvalues and Eigenvectors,1
455,Linear Algebra,Eigenvalues and Eigenvectors,1
510,Linear Algebra,Eigenvalues and Eigenvectors,0
411,Linear Algebra,Eigenvalues and Eigenvectors,0
37,Linear Algebra,Eigenvalues and Eigenvectors,0
509,Linear Algebra,Eigenvalues and Eigenvectors,1
71,Linear Algebra,Eigenvalues and Eigenvectors,0
411,Linear Algebra,Eigenvalues and Eigenvectors,1
1292,Linear Algebra,Eigenvalues and Eigenvectors,1
91,Linear Algebra,Eigenvalues and Eigenvectors,1
510,Linear Algebra,Eigenvalues and Eigenvectors,1
411,Linear Algebra,Eigenvalues and Eigenvectors,1
36,Linear Algebra,Eigenvalues and Eigenvectors,0
1292,Linear Algebra,Eigenvalues and Eigenvectors,1
374,Linear Algebra,Eigenvalues and Eigenvectors,1
1517,Linear Algebra,Eigenvalues and Eigenvectors,0
599,Linear Algebra,Eigenvalues and Eigenvectors,1
411,Linear Algebra,Eigenvalues and Eigenvectors,1
599,Linear Algebra,Eigenvalues and Eigenvectors,1
1517,Linear Algebra,Eigenvalues and Eigenvectors,1
599,Linear Algebra,Eigenvalues and Eigenvectors,1
689,Optimization,Nonlinear Optimization,1
689,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,0
1525,Optimization,Nonlinear Optimization,0
380,Optimization,Nonlinear Optimization,0
1171,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,1
1525,Optimization,Nonlinear Optimization,0
898,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,0
37,Optimization,Nonlinear Optimization,0
1022,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,1
1525,Optimization,Nonlinear Optimization,0
380,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,0
380,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,1
37,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,1
1171,Optimization,Nonlinear Optimization,1
380,Optimization,Nonlinear Optimization,0
898,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,1
689,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,1
380,Optimization,Nonlinear Optimization,1
380,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,1
689,Optimization,Nonlinear Optimization,1
380,Optimization,Nonlinear Optimization,0
1479,Optimization,Nonlinear Optimization,1
37,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,0
689,Optimization,Nonlinear Optimization,0
215,Differential Equations,Differential Equations,1
380,Differential Equations,Differential Equations,0
552,Differential Equations,Differential Equations,1
552,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,0
552,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,1
380,Differential Equations,Differential Equations,0
37,Differential Equations,Differential Equations,0
1043,Differentiation,Partial Differentiation,0
1075,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
1024,Differentiation,Partial Differentiation,0
1049,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1034,Differentiation,Partial Differentiation,0
1028,Differentiation,Partial Differentiation,0
1032,Differentiation,Partial Differentiation,0
1049,Differentiation,Partial Differentiation,0
165,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,0
1039,Differentiation,Partial Differentiation,0
1056,Differentiation,Partial Differentiation,0
1049,Differentiation,Partial Differentiation,0
918,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
753,Differentiation,Partial Differentiation,0
37,Differentiation,Partial Differentiation,1
1056,Differentiation,Partial Differentiation,0
1046,Differentiation,Partial Differentiation,0
1024,Differentiation,Partial Differentiation,0
1032,Differentiation,Partial Differentiation,1
1011,Differentiation,Partial Differentiation,0
483,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
1050,Differentiation,Partial Differentiation,0
239,Differentiation,Partial Differentiation,1
1026,Differentiation,Partial Differentiation,0
1034,Differentiation,Partial Differentiation,0
165,Differentiation,Partial Differentiation,0
1075,Differentiation,Partial Differentiation,0
26,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
1039,Differentiation,Partial Differentiation,0
1043,Differentiation,Partial Differentiation,0
1049,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
37,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,0
37,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
37,Differentiation,Partial Differentiation,1
37,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,0
37,Differentiation,Partial Differentiation,0
1029,Differentiation,Partial Differentiation,0
1056,Differentiation,Partial Differentiation,0
1034,Differentiation,Partial Differentiation,0
1046,Differentiation,Partial Differentiation,0
483,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1039,Differentiation,Partial Differentiation,0
1039,Differentiation,Partial Differentiation,0
1056,Differentiation,Partial Differentiation,1
1032,Differentiation,Partial Differentiation,0
1047,Differentiation,Partial Differentiation,0
1075,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
753,Differentiation,Partial Differentiation,0
751,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
37,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
37,Differentiation,Partial Differentiation,1
37,Differentiation,Partial Differentiation,1
26,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,1
552,Differential Equations,Differential Equations,1
552,Differential Equations,Differential Equations,0
1557,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,0
380,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
1557,Differential Equations,Differential Equations,1
1516,Differential Equations,Differential Equations,0
380,Differential Equations,Differential Equations,0
552,Differential Equations,Differential Equations,0
1516,Differential Equations,Differential Equations,1
552,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,0
1516,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,1
80,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,0
380,Differential Equations,Differential Equations,0
552,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,0
37,Differential Equations,Differential Equations,0
1565,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,0
1050,Differentiation,Partial Differentiation,0
1039,Differentiation,Partial Differentiation,0
1047,Differentiation,Partial Differentiation,0
1045,Differentiation,Partial Differentiation,0
1038,Differentiation,Partial Differentiation,0
1049,Differentiation,Partial Differentiation,0
1075,Differentiation,Partial Differentiation,1
918,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
71,Differentiation,Partial Differentiation,1
380,Optimization,Nonlinear Optimization,1
898,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,0
37,Optimization,Nonlinear Optimization,0
1034,Differentiation,Partial Differentiation,0
1028,Differentiation,Partial Differentiation,0
1045,Differentiation,Partial Differentiation,0
1043,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,1
913,Linear Algebra,Linear Systems,1
913,Linear Algebra,Linear Systems,0
988,Linear Algebra,Linear Systems,1
988,Linear Algebra,Linear Systems,1
854,Linear Algebra,Linear Systems,0
509,Linear Algebra,Linear Systems,0
509,Linear Algebra,Linear Systems,1
406,Linear Algebra,Linear Systems,0
80,Linear Algebra,Linear Systems,1
852,Linear Algebra,Linear Systems,0
852,Linear Algebra,Linear Systems,1
853,Linear Algebra,Linear Systems,1
988,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,1
854,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
414,Linear Algebra,Linear Systems,0
80,Linear Algebra,Linear Systems,0
80,Linear Algebra,Linear Systems,1
852,Linear Algebra,Linear Systems,1
853,Linear Algebra,Linear Systems,0
351,Real Functions of a single variable,"Domain, Image and Graphics",0
240,Real Functions of a single variable,"Domain, Image and Graphics",1
626,Real Functions of a single variable,"Domain, Image and Graphics",0
750,Real Functions of a single variable,"Domain, Image and Graphics",0
1379,Real Functions of a single variable,"Domain, Image and Graphics",1
1379,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1564,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",1
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
176,Real Functions of a single variable,"Domain, Image and Graphics",0
240,Real Functions of a single variable,"Domain, Image and Graphics",0
626,Real Functions of a single variable,"Domain, Image and Graphics",1
750,Real Functions of a single variable,"Domain, Image and Graphics",1
1379,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1564,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",1
181,Real Functions of a single variable,"Domain, Image and Graphics",1
176,Real Functions of a single variable,"Domain, Image and Graphics",0
240,Real Functions of a single variable,"Domain, Image and Graphics",1
626,Real Functions of a single variable,"Domain, Image and Graphics",1
750,Real Functions of a single variable,"Domain, Image and Graphics",0
1379,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1564,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
176,Real Functions of a single variable,"Domain, Image and Graphics",0
240,Real Functions of a single variable,"Domain, Image and Graphics",1
626,Real Functions of a single variable,"Domain, Image and Graphics",1
750,Real Functions of a single variable,"Domain, Image and Graphics",0
1379,Real Functions of a single variable,"Domain, Image and Graphics",0
1564,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",1
181,Real Functions of a single variable,"Domain, Image and Graphics",1
176,Real Functions of a single variable,"Domain, Image and Graphics",0
240,Real Functions of a single variable,"Domain, Image and Graphics",0
750,Real Functions of a single variable,"Domain, Image and Graphics",0
1379,Real Functions of a single variable,"Domain, Image and Graphics",0
1509,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1564,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",1
181,Real Functions of a single variable,"Domain, Image and Graphics",1
176,Real Functions of a single variable,"Domain, Image and Graphics",0
240,Real Functions of a single variable,"Domain, Image and Graphics",1
626,Real Functions of a single variable,"Domain, Image and Graphics",1
1379,Real Functions of a single variable,"Domain, Image and Graphics",0
1509,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1564,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",1
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
176,Real Functions of a single variable,"Domain, Image and Graphics",0
626,Real Functions of a single variable,"Domain, Image and Graphics",1
750,Real Functions of a single variable,"Domain, Image and Graphics",0
1379,Real Functions of a single variable,"Domain, Image and Graphics",1
1509,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1564,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
181,Real Functions of a single variable,"Domain, Image and Graphics",0
176,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
552,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",1
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
552,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
1557,Real Functions of a single variable,"Domain, Image and Graphics",0
81,Graph Theory,Graph Theory,1
1487,Graph Theory,Graph Theory,1
1487,Graph Theory,Graph Theory,0
741,Graph Theory,Graph Theory,0
741,Graph Theory,Graph Theory,0
81,Graph Theory,Graph Theory,1
1487,Graph Theory,Graph Theory,1
81,Graph Theory,Graph Theory,0
81,Graph Theory,Graph Theory,1
1487,Graph Theory,Graph Theory,0
741,Graph Theory,Graph Theory,0
81,Graph Theory,Graph Theory,1
1487,Graph Theory,Graph Theory,0
741,Graph Theory,Graph Theory,1
748,Graph Theory,Graph Theory,1
913,Linear Algebra,Linear Systems,1
988,Linear Algebra,Linear Systems,1
1247,Linear Algebra,Linear Systems,0
26,Linear Algebra,Linear Systems,1
549,Linear Algebra,Linear Systems,0
509,Linear Algebra,Linear Systems,0
509,Linear Algebra,Linear Systems,1
973,Linear Algebra,Linear Systems,1
414,Linear Algebra,Linear Systems,0
414,Linear Algebra,Linear Systems,0
80,Linear Algebra,Linear Systems,1
852,Linear Algebra,Linear Systems,0
28,Linear Algebra,Linear Systems,0
853,Linear Algebra,Linear Systems,0
853,Linear Algebra,Linear Systems,0
853,Linear Algebra,Linear Systems,0
855,Linear Algebra,Linear Systems,0
855,Linear Algebra,Linear Systems,1
854,Linear Algebra,Linear Systems,0
510,Linear Algebra,Linear Systems,0
979,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
509,Linear Algebra,Linear Systems,1
509,Linear Algebra,Linear Systems,1
509,Linear Algebra,Linear Systems,1
414,Linear Algebra,Linear Systems,1
852,Linear Algebra,Linear Systems,0
853,Linear Algebra,Linear Systems,1
853,Linear Algebra,Linear Systems,0
598,Linear Algebra,Linear Systems,1
988,Linear Algebra,Linear Systems,0
855,Linear Algebra,Linear Systems,1
509,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
973,Linear Algebra,Linear Systems,1
853,Linear Algebra,Linear Systems,1
625,Linear Algebra,Linear Systems,1
576,Linear Algebra,Linear Systems,1
90,Linear Algebra,Linear Systems,0
988,Linear Algebra,Linear Systems,0
988,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,0
854,Linear Algebra,Linear Systems,1
26,Linear Algebra,Linear Systems,1
973,Linear Algebra,Linear Systems,1
414,Linear Algebra,Linear Systems,1
80,Linear Algebra,Linear Systems,1
80,Linear Algebra,Linear Systems,1
80,Linear Algebra,Linear Systems,1
28,Linear Algebra,Linear Systems,1
1292,Linear Algebra,Linear Systems,1
598,Linear Algebra,Linear Systems,1
913,Linear Algebra,Linear Systems,0
913,Linear Algebra,Linear Systems,1
988,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,0
854,Linear Algebra,Linear Systems,1
854,Linear Algebra,Linear Systems,0
510,Linear Algebra,Linear Systems,0
26,Linear Algebra,Linear Systems,1
509,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
753,Linear Algebra,Linear Systems,1
